"","filter","2024_POS_Anid-EV-SA-OA_CTRL_1_Run173.mzML","2024_POS_Anid-EV-SA-OA_CTRL_2_Run217.mzML","2024_POS_Anid-EV-SA-OA_CTRL_3_Run244.mzML","2024_POS_Anid-SA-OA_1_Run170.mzML","2024_POS_Anid-SA-OA_2_Run191.mzML","2024_POS_Anid-SA-OA_3_Run235.mzML"
"3880/597.3031mz/5.98min",207758.485,161417.94,555766.6,93684.945,272567.97,220145.89,195371.08
"3881/606.3287mz/5.99min",308677.225,540355.8,647249.4,161200.64,10486.72,227135.73,390218.72
"3883/408.3259mz/5.99min",610045.64,778875.7,501378.53,947101.4,511556.03,708535.25,443677.38
"3885/507.2276mz/5.99min",467877.885,404026.97,531728.8,904744.44,589566.56,118815.164,220677.22
"3890/253.1434mz/5.99min",517421.85,172473.95,172473.95,172473.95,1622234.6,953592.6,862369.75
"3891/518.3239mz/6.0min",12167.0639,21013.746,180592.11,3320.3818,24246.969,664.07636,664.07636
"3892/504.2013mz/5.99min",90883.245,82383.49,99383,30182.244,6036.4488,184644.47,101987.11
"3893/536.2862mz/6.0min",329834.655,397406.97,187690.61,177090.1,367374.12,312924.03,346745.28
"3896/482.3243mz/6.0min",227044.07,259342.92,1495416,194745.22,271708.16,156616.1,155653.25
"3897/235.1692mz/6.03min",30231.983,4313.881,4493.328,130512.97,25272.564,259003.9,35191.402
"3898/464.3002mz/6.0min",184586.305,243113.98,1433535,106202.65,1277466,103529.48,126058.63
"3899/686.4159mz/6.0min",890417.675,327848.38,168990.08,761744.1,1128477.5,1112631.8,1019091.25
"3900/468.2377mz/6.01min",21918.468,7306.156,7306.156,42457.957,7306.156,948882.56,36530.78
"3902/373.2373mz/6.0min",5261.0526,8768.421,19263.258,1753.6842,293512.47,1753.6842,1753.6842
"3903/1039.6716mz/6.01min",305543.67,148507.78,1583090.1,427171.16,258611.9,352475.44,165600.22
"3907/523.3477mz/6.01min",175103.765,134893.66,371632.06,206567.78,156723.03,193484.5,148436.48
"3908/522.3454mz/6.01min",1353101.6,985913.7,2882006,1641445.1,1216380.2,1489823,1051855.9
"3909/520.3396mz/6.01min",24584080,18083966,52084240,29332334,21906304,27261856,18941372
"3910/542.3215mz/6.01min",706170.05,533265.6,1135085.1,714744,697596.1,724595.4,597911.9
"3912/297.0824mz/6.01min",63884.006,56264.926,115306.58,71503.086,74521.7,37916.94,20370.293
"3913/223.064mz/6.02min",70184.635,68944.55,137720.95,71424.72,136692.2,38059.18,16026.715
"3916/465.3038mz/6.02min",40009.5255,54320.848,423802.5,4502.089,261647.73,25698.203,4906.8374
"3917/277.2162mz/6.02min",412910.08,503696.56,407525.72,418294.44,279301.06,617596.3,265854.6
"3920/812.5485mz/6.03min",34843.384,72725.266,113186.54,6348.127,37946.133,6348.127,31740.635
"3922/452.303mz/6.09min",295123.085,224417.42,75950.305,24455.387,1918195.9,365828.75,577725.4
"3923/452.8048mz/6.09min",183993.155,204241.97,163744.34,60172.02,1121073.2,137010.53,363051.53
"3925/249.1849mz/6.03min",80128.1,64238.36,54893.246,120077.21,85653.04,216223.22,74603.16
"3927/339.1226mz/6.04min",112612.47,119368.84,38866,105856.1,7773.2,123611.55,122820.55
"3928/1016.501mz/6.04min",231837.84,231837.84,231837.84,1159189.2,231837.84,231837.84,231837.84
"3929/456.2015mz/6.04min",61027.767,50519.934,71535.6,30276.352,6055.2704,128171.12,77957.43
"3930/476.3368mz/6.05min",82417.846,36396.957,49988.832,104365.88,60469.812,323957.47,152916.94
"3931/473.3257mz/6.04min",48236.0365,53914.113,80919.64,37356.14,92185.86,12291.401,42557.96
"3932/492.3081mz/6.06min",56507.935,35816.99,145216.55,39199.04,73816.83,77144.25,30441.586
"3933/544.363mz/6.05min",348209.58,1037772.2,1453259.6,344774.94,351644.22,138701.19,193294.36
"3936/522.2824mz/6.05min",500861.2,708216.1,2711229.2,241802.31,991042.75,180414,293506.3
"3937/500.2747mz/6.04min",204924.005,238322.53,510054.16,171525.48,439160.72,137199.48,156504.92
"3938/955.5778mz/6.04min",161415.035,258803.1,2526729.8,64026.97,691338,41713.016,58631.492
"3939/422.1961mz/5.99min",7106.63825,8176.5825,8302.793,3684.2896,736.85792,3032107.2,6036.694
"3941/523.2859mz/6.05min",131086.0975,192430.5,691233,19906.78,255067.14,16173.016,69741.695
"3942/478.2926mz/6.06min",8155489.5,10050471,39281824,6260508,17223462,4348394,5142401.5
"3945/999.5678mz/6.06min",10559.5722,17599.287,294974.44,3519.8574,36674.195,3519.8574,3519.8574
"3946/357.1333mz/6.05min",82198.895,55679.58,4187.856,49216.82,556022.2,108718.21,366891.2
"3947/179.0702mz/6.07min",160621.43,206680.05,474586.28,114562.81,968854.75,102404.234,95496.26
"3949/211.0964mz/6.07min",828697.5,852119.1,2855978.2,408507.03,5433789,805275.9,628085
"3950/203.1793mz/6.07min",24377.233,28134.898,140566.38,3334.1124,327987.5,20619.568,16670.562
"3951/337.1068mz/6.08min",10077.5628,16795.938,3359.1876,160992.66,3359.1876,3359.1876,35169.79
"3952/429.2632mz/6.07min",864933.28,1043274.5,1278271.4,462045.9,7306954,575535.56,686592.06
"3954/508.3401mz/6.08min",41343.8925,45628.434,176183.7,28248.877,38886.59,43801.195,35209.676
"3955/1074.5899mz/6.07min",1778.0852,8890.426,331307.66,1778.0852,1778.0852,1778.0852,1778.0852
"3957/430.2672mz/6.07min",173002.73,198426.66,269576.34,72409.21,1795702.8,96524.79,147578.8
"3958/448.3057mz/6.07min",70336.995,72715.27,319001.2,23368.72,473096.16,67958.72,59700.82
"3959/453.2609mz/6.08min",36541.612,47371.82,162393.02,5037.879,596485.44,22845.635,25711.404
"3961/225.2213mz/6.08min",285284.265,169630.92,109723.39,250107.25,356025.88,349056.06,320461.28
"3964/466.3163mz/6.07min",130434.125,134547.81,386273.72,126320.44,350754.7,120028.29,98368.695
"3965/418.3524mz/6.07min",188283.895,754533.5,387767.97,98663.01,81829.69,57914.156,277904.78
"3966/432.2828mz/6.07min",27874.824,22967.984,171760.97,7490.7695,256111.56,32781.664,14539.561
"3971/281.1747mz/6.08min",196764.84,65588.28,65588.28,65588.28,1547321.5,409013.53,327941.4
"3972/940.5085mz/6.09min",398055.92,425824.9,15954.378,370286.94,3190.8756,1818499.5,1203157.6
"3973/423.1802mz/6.08min",228735.205,217147.25,366144.56,240323.16,39878.584,199392.92,266240.6
"3976/579.2926mz/6.08min",129957.949,235159.75,1346114.8,18282.805,392092.25,3672.1323,24756.148
"3977/470.2169mz/6.09min",402433.5,368503,436364,138794.34,27758.868,606387,454781.9
"3979/672.4168mz/6.08min",197781.575,204447.84,76608.375,239291.28,191115.31,239685.2,165723.47
"3980/920.5688mz/6.08min",496280.38,847993.06,208712.36,435602.7,556958.06,416630.34,570082.5
"3982/319.1903mz/6.09min",202676.68,209356.48,224543.58,182092.92,158160.6,347594.6,195996.88
"3983/997.6247mz/6.06min",64329.593,88157.17,1475841.4,40502.016,190329.84,19203.463,26381.836
"3984/506.3243mz/6.1min",169182.88,101341.55,189489.28,199770.58,168060.06,170305.7,115016.72
"3985/466.2222mz/6.09min",295336.225,283936.7,206469.62,306735.75,41293.924,519686.84,322369.44
"3991/597.303mz/6.08min",162426.659,279708.56,1473014.8,45144.758,424111.97,19911.693,43843.73
"3992/543.3249mz/6.11min",293371.445,380715.47,535744.7,206027.42,565867.06,110480.02,174222.6
"3999/1042.6816mz/6.11min",25513.7805,46589.125,631862.1,4438.436,113437.29,887.6872,887.6872
"4000/1039.6717mz/6.09min",661476.1,1095186.4,13265800,227765.8,2452912.5,40877.723,106083.76
"4001/520.3396mz/6.11min",39027512,50572176,169971620,27482848,68072330,14626710,20390738
"4002/523.3479mz/6.09min",235723.66,336549.66,1284908,112990.945,480464.84,91597.76,134897.66
"4003/542.3214mz/6.11min",1086880.3,1423061.6,2855028.5,750699,2067193.2,440684.16,648661.3
"4005/741.5138mz/6.12min",46408.326,15469.442,125937.31,15469.442,77347.21,15469.442,105734.52
"4007/430.3523mz/6.11min",158332.375,504288.53,192180.6,50980.598,146417.3,27680.031,170247.45
"4008/622.35mz/6.13min",1882316.35,2110517.2,1890393.5,1650333.5,607254.9,2038779.8,1874239.2
"4011/645.4106mz/6.12min",136631.43,140716.88,371216.7,116207.95,23241.59,171507.33,132545.98
"4012/973.6244mz/6.13min",3855.41016,6425.6836,270484.38,1285.13672,34207.688,1285.13672,1285.13672
"4013/552.2813mz/6.13min",733161.56,927164.4,734797.56,673998.06,265410.47,731525.56,778318.94
"4014/454.2925mz/6.13min",231998.7375,339811.03,1310229.2,124186.445,513701.47,57088.19,89360.3
"4015/620.3439mz/6.13min",24279928,28452836,24144976,21548020,10469026,24414880,25925122
"4016/780.5214mz/6.13min",34547.55,64043.285,230930.58,11515.85,57579.25,11515.85,11515.85
"4017/201.07mz/6.12min",13095.44785,4413.8057,168049.73,3656.645,83454.41,21777.09,731.329
"4019/453.2019mz/6.13min",45276.244,45276.244,45276.244,226381.22,45276.244,45276.244,45276.244
"4021/492.3083mz/6.14min",104302.905,130890.83,649955.25,77714.98,296524.22,26590.848,48651.72
"4022/341.1383mz/6.14min",18547.596,30912.66,6182.532,6182.532,6182.532,69377.766,126998.79
"4025/506.4048mz/6.15min",433967.46,445241.62,355140.3,497778.72,489902.47,422693.3,366646.88
"4026/452.303mz/6.15min",675790.81,1916314.8,452137.1,659515.06,520216.44,802939.9,692066.56
"4027/577.338mz/6.15min",131537.37,136609.77,85683.22,126464.97,184491.95,118825.54,141430.27
"4029/332.3311mz/6.15min",1387409.05,836393.9,2110622.2,1868703.4,1256887.2,1517930.9,660143.5
"4032/510.358mz/6.17min",107449.0925,160891.9,258032.28,93112.09,84495.836,98397.88,116500.305
"4035/507.2275mz/6.16min",222819.645,209582.44,221061.1,253789.81,486721.97,217214.86,224578.19
"4037/508.231mz/6.16min",71989.87,64833.836,85086.6,67352.94,171263.88,63819.414,76626.8
"4041/970.5207mz/6.17min",2516.0001,56656.95,241897.05,838.6667,838.6667,838.6667,4193.3335
"4044/423.1801mz/6.18min",241812.52,180723.6,635130.2,177452.28,35490.456,302901.44,357489.97
"4046/388.342mz/6.19min",329952.865,1272109.5,857977.56,133041.78,260983.73,35935.465,398922
"4049/439.3892mz/6.18min",1517750.7,1509146.9,1355289.8,1777666.6,1638823.5,1526354.5,1304529
"4050/496.3395mz/6.19min",541798.05,686384.4,3419934,397211.7,982832.25,234077.62,298463.06
"4051/686.4159mz/6.19min",871823.6,374837.16,336704.84,737865,1030166.56,1167376,1005782.2
"4052/212.0528mz/6.19min",1314155.4,1222190.8,2061420,914313.1,1899024.5,1337875.4,1290435.4
"4055/506.324mz/6.18min",248343.77,299239.62,1663447.4,197447.92,721909.75,85091.75,95202.1
"4057/610.417mz/6.19min",378103.175,363780.2,177964.92,512965.34,373018.88,383187.47,633114.94
"4059/672.4162mz/6.2min",1901477.4,1809529.2,1499912.2,2125077.5,1993425.6,2160343.8,1784401.5
"4061/677.3714mz/6.2min",434428.46,440936.72,279976.06,427920.2,565929.9,461361.22,387981.16
"4062/310.2375mz/6.22min",46723.138,60776.367,10973.859,951095.1,12349.311,49112.94,44333.336
"4064/331.2842mz/6.2min",378702.035,369713.6,306695.66,416741.75,448032.44,387690.47,358204.53
"4065/407.1851mz/6.17min",2136500.4,3068400.8,2949106.8,1244180.1,8879.987,2653750,1619250.8
"4066/425.1956mz/6.21min",9805850.5,10320862,26352964,7515152.5,7451.4478,9290839,14694134
"4067/427.2016mz/6.21min",436495.205,453876.66,1198215.8,344090.6,68818.12,419113.75,679684.25
"4068/448.1809mz/6.21min",182721.11,183662.95,334232.28,100034.15,20006.83,181779.27,253222.7
"4069/426.1991mz/6.21min",2726905,2855776.2,7349899.5,2095301.1,419060.22,2598033.8,4101916
"4070/849.3835mz/6.21min",152591.11,153743.44,964748.06,104922.07,20984.414,151438.78,334338.84
"4071/871.3655mz/6.21min",222643.895,234489.52,1132914.6,91358.94,18271.788,210798.27,550171.94
"4072/447.1775mz/6.22min",687298.425,699344.6,1267108,388410.72,77682.144,675252.25,951192.2
"4073/279.2318mz/6.22min",153228.84,184949.86,340432.47,132177.06,174280.62,128566.36,50222.28
"4074/317.1747mz/6.22min",341087.3,412905.6,409970.9,272203.7,444949.34,139453.4,114379.04
"4077/211.0964mz/6.22min",241442.335,261112.06,749007.56,91762.734,1465035.5,199929.11,221772.61
"4078/473.3259mz/6.22min",331780.17,390273.78,582669.1,170836.47,709239.8,196796.77,273286.56
"4080/203.1793mz/6.23min",97577.555,101947.27,292830.1,19959.041,555886.7,66877.59,93207.84
"4081/453.2613mz/6.23min",63836.2435,64337.477,192660.11,9913.8532,506001.4,49569.266,63335.01
"4082/179.0702mz/6.23min",82479.605,121928.46,119080.1,45879.11,243933.84,36754.414,38476.508
"4083/316.2845mz/6.23min",153071.465,274104.62,134445.9,171697.03,281090.3,67498.66,32679.984
"4084/330.3366mz/6.23min",233639.025,350507.78,353062,287530.44,157680.56,179747.61,162952.88
"4085/436.2117mz/6.23min",23027.6172,23027.6172,23027.6172,23027.6172,23027.6172,115138.086,23027.6172
"4086/221.19mz/6.23min",165868.165,181397.44,508753.8,78083.43,978123.6,120523.6,150338.89
"4087/470.2172mz/6.21min",44237.22,48385.34,84644.11,24499.184,4899.8368,100969.7,40089.1
"4089/544.3635mz/6.25min",51925.248,167740.28,213002.16,47132.883,56717.613,22841.953,13084.399
"4092/476.2745mz/6.24min",59791.6815,65433.64,297479.03,42025.68,133108.73,54149.723,40408.906
"4093/526.3525mz/6.24min",189572.29,414861.38,392282.66,189608.97,181735.42,178202.33,189535.61
"4094/907.5775mz/6.24min",7924.4016,13207.336,397031.78,2641.4672,51883.938,2641.4672,2641.4672
"4095/454.2926mz/6.24min",2489071.2,2948717.2,12276122,2029425.2,4509898,2025615.4,1603998.9
"4096/455.2961mz/6.24min",574999.8,682085.3,2889643.8,467914.3,1035758.7,447028.16,372186.4
"4098/423.3256mz/6.24min",208782.225,244155.39,251524.34,164335.5,325184.97,162980.1,173409.06
"4101/600.3397mz/6.23min",281110.735,311048.88,279935.44,274197,3341.7627,290081.78,282286.03
"4106/576.3178mz/6.25min",82291.125,122492.44,159990.38,59807.008,17204.725,81321.195,83261.055
"4109/934.585mz/6.25min",4153433.25,4846487,1875295.1,3349998,4920800.5,3460379.5,4887651.5
"4110/956.5673mz/6.26min",520919.815,750991.9,228874.94,460123.38,816622.2,435491.6,581716.25
"4112/491.2325mz/6.28min",17364.545,21853.2,12875.89,23746.268,156866.98,8152.7393,5236.8076
"4114/344.2794mz/6.27min",16339.9195,20821.32,297117.34,4053.622,60753.67,11858.519,4252.0327
"4115/646.394mz/6.26min",1629.1162,1629.1162,159503.16,1629.1162,1629.1162,8145.581,1629.1162
"4117/297.2424mz/6.27min",173127.43,137920.8,183006.11,195673.72,159015.34,163632.58,182622.28
"4118/498.2824mz/6.25min",215598.445,283101.2,1477006.5,130704.516,441186.03,135121.8,148095.69
"4121/358.3315mz/6.3min",575047.185,1226303.2,1948025.5,440340.2,515080.12,457187.06,635014.25
"4123/293.211mz/6.31min",73363.7365,38176.49,256234.97,119155.82,82357.95,64369.523,42470.824
"4125/497.3429mz/6.3min",1565402.8,1641963.6,7037294,1488842,2237859.8,1254628,1066607.9
"4126/496.3396mz/6.3min",5911178.75,6220941,26049096,5601416.5,8423226,4697742,3977729
"4128/267.1719mz/6.3min",564947.93,626030.44,728431.94,489910.03,534642.56,595253.3,427069.38
"4129/519.325mz/6.3min",43673.5685,55960.395,269984.22,21548.21,107308.625,31386.742,25724.979
"4131/991.672mz/6.3min",3360.028,3360.028,237092.23,3360.028,16800.14,3360.028,3360.028
"4132/480.3083mz/6.31min",1198242.75,832664.56,2221172.2,1293133.5,1103352,1653140.8,792715.25
"4133/518.3216mz/6.31min",195890.965,229099.12,1043981.44,158427.62,454517.28,162682.81,132485.27
"4136/446.1958mz/6.31min",61380.665,75863.61,46736.77,46897.72,9347.354,112043.79,110985.74
"4137/482.3134mz/6.29min",254235.305,326207.7,743948.3,291887.25,86513.55,177282.83,216583.36
"4138/814.5563mz/6.31min",12033.7275,13506.68,167123.78,10560.775,37803.094,8898.173,1779.6346
"4139/179.0702mz/6.27min",67437.3855,104050.73,105319.83,29778.676,107711.76,24207.445,30824.041
"4140/441.1907mz/6.32min",76126.42,59244.03,129788.734,29713.059,5942.6118,93008.81,139690.53
"4141/524.2983mz/6.31min",80099.82,72670.8,171319.62,70834.32,103400.71,87528.84,45450.793
"4143/459.3109mz/6.33min",4309963.5,6140296.5,4400957,274254.44,5271463.5,3681506.2,4218970
"4144/279.2318mz/6.32min",1064211.95,1156045.1,1614880.6,981799.8,1146624.1,945302.25,624916.3
"4145/540.2589mz/6.32min",426952.2,665211.9,541828.7,312075.7,3481.2212,301328.16,640367.44
"4147/510.2479mz/6.32min",101167.15,128958.96,69313.93,83403.46,3278.8003,118930.84,151001.84
"4149/310.2374mz/6.34min",50558.5525,43641.8,8854.007,230588.77,4105.958,59232.055,57475.305
"4150/433.1756mz/6.33min",97106.976,97106.976,97106.976,485534.88,97106.976,97106.976,97106.976
"4151/459.8125mz/6.32min",2163462.45,2477068.2,2085145.4,1171367.8,2239956,2086968.9,2657219.8
"4152/555.2925mz/6.34min",176544.24,238388.97,1474072.2,18995.476,333716.12,94977.38,114699.51
"4154/573.3029mz/6.32min",165061.377,221347.34,1406971.2,35124.508,294593.53,91648.27,108775.414
"4155/634.3596mz/6.34min",2264865.7,2642824.2,2377213.2,2384605,816201.8,2112404.2,2152518.2
"4157/654.305mz/6.35min",4947725.25,6110965.5,7349089.5,4264627,1141945.5,4661558.5,5233892
"4158/586.2423mz/6.35min",105403.625,136789.81,152289.84,89002.85,13019.023,100064.414,110742.836
"4159/472.2119mz/6.36min",19682.874,11532.808,2306.5616,27832.94,2306.5616,70491.21,58404.836
"4160/489.2016mz/6.35min",58256.324,58256.324,58256.324,291281.62,58256.324,58256.324,58256.324
"4162/409.2008mz/6.37min",82779.76,79879.65,89380.766,62436.08,3637.899,85679.87,107010.58
"4163/419.1966mz/6.35min",674.92808,674.92808,674.92808,428427.75,674.92808,3374.6404,674.92808
"4164/544.3371mz/6.37min",96365.855,72064.64,232800.22,132626.23,97329.63,95402.08,69004.12
"4165/665.3403mz/6.37min",21020.072,195213.84,33619.664,1684.096,1684.096,8420.48,84666.81
"4167/372.347mz/6.39min",340548.3,1371898.2,2816315.2,89889.94,330705.22,28607.562,350391.38
"4168/523.3586mz/6.37min",1085796.48,847856,2626217,1764729.4,1003619.06,1167973.9,754460.56
"4169/522.3552mz/6.37min",3662911.85,2822346.2,8901988,5860216.5,3415143.2,3910680.5,2491524.8
"4170/476.3368mz/6.36min",528628.89,510068.84,365057.88,547188.94,253884.03,916212.2,591645.75
"4171/643.3587mz/6.37min",250391.57,1267107.2,359136.72,108636.45,41537.74,141646.42,583395.5
"4175/528.2742mz/6.38min",852089.9,895100.5,809079.3,705515,16693.127,1606786.8,1526800.5
"4176/460.211mz/6.38min",612288.25,680150.3,544426.2,495195.56,3935.7202,1035371.56,1015020.1
"4177/461.215mz/6.38min",183973.7,196206.56,171740.84,140522.27,28104.454,307825.2,313013.3
"4178/369.3838mz/6.39min",161967.805,137764.86,909050.56,186170.75,109328.97,236135.64,93582.17
"4179/576.3178mz/6.38min",129132.105,164621.31,180671.95,129099.12,18480.512,129165.09,115720.29
"4181/489.3215mz/6.42min",767009.875,1914537.5,996953.5,537066.25,1281407.4,133213.44,378054.84
"4183/147.1168mz/6.39min",114947.38,112340.98,178383.36,54768.312,183254.9,114244.03,115650.73
"4184/253.1798mz/6.39min",321887.78,286228.34,490050,168652.9,490716.5,350007.53,293768.03
"4186/189.1637mz/6.39min",214535.4,205843.27,294202.4,114938.75,329356.7,223227.53,197358.17
"4188/235.1692mz/6.39min",1920546.3,1741320,2592882.2,1222296.8,2787635.2,2019799.2,1821293.4
"4189/249.1849mz/6.39min",557171.8,533787.7,764385.94,332865.62,830216.3,580555.9,510624.7
"4190/267.1954mz/6.39min",622789.425,540348.06,842887.44,375412.25,864070.94,665821.1,579757.75
"4191/308.2219mz/6.39min",353728.025,330819.72,621639.44,217962.38,595949.9,366596.3,340859.75
"4192/217.1586mz/6.39min",729483.97,700745.56,993589.2,420381.62,1091491.1,755561.5,703406.44
"4193/443.2064mz/6.4min",77543.875,96824.46,181671.77,91108.14,4307.3965,63979.61,59598.125
"4198/218.162mz/6.39min",105222.583,97638.35,154757.9,62347.418,153716.34,104273.83,106171.336
"4199/627.3639mz/6.4min",118350.97,375161.38,235085.14,83660.77,8394.3352,41971.676,153041.17
"4200/211.0963mz/6.32min",36556.9245,12001.229,61112.62,3512.8386,121514.17,661959.6,6838.8804
"4201/451.2377mz/6.4min",3075.90642,5126.5107,397626.5,1025.30214,93030.1,1025.30214,1025.30214
"4204/429.0884mz/6.41min",79378.915,84124.09,100016.125,36999.543,274071.78,74633.74,60695.23
"4206/447.0991mz/6.4min",433838.41,423098.94,446514.72,144584.6,839047.94,444577.88,308301.34
"4208/502.2902mz/6.41min",40145.644,55681.97,296690.6,11052.211,112242.7,13065.314,24609.318
"4209/570.2598mz/6.41min",2055.76302,3426.2717,145827.38,685.25434,48689.574,685.25434,685.25434
"4210/440.4096mz/6.41min",482370.66,541130.75,518493.56,456298.16,408862.06,389034.25,508443.16
"4211/482.3133mz/6.36min",148770.25,163116.1,571836.56,120732.336,244038.61,43674.188,134424.4
"4212/959.6096mz/6.41min",5506.8722,5506.8722,262035.98,5506.8722,27534.361,5506.8722,5506.8722
"4213/480.3083mz/6.41min",1637688.05,2006352.1,10901596,1269024,3443554,852249.25,903215.94
"4216/763.4939mz/6.42min",187393.105,292073.25,303860.5,48470.043,239997.94,70103.88,134788.27
"4217/741.5143mz/6.42min",680502.28,1173421,1700747.2,44234.832,796030.5,221174.16,564974.06
"4218/326.378mz/6.39min",154363.01,53976.48,170573.97,445770.9,138152.05,348068.97,100409.234
"4224/504.3681mz/6.43min",236272.25,191529.22,38305.844,281015.28,38305.844,801607.6,491049.72
